timestamp;value
0-6-17-853000;39 
0-6-17-855000;83 
0-6-17-857000;92 
0-6-17-859000;53 
0-6-17-861000;44 
0-6-17-863000;29 
0-6-17-865000;-3 
0-6-17-867000;-3 
0-6-17-869000;0 
0-6-17-881000;54 
0-6-17-883000;40 
0-6-17-885000;-15 
0-6-17-887000;4 
0-6-17-889000;13 
0-6-17-891000;30 
0-6-17-893000;45 
0-6-17-895000;54 
0-6-17-897000;60 
0-6-17-899000;78 
0-6-17-901000;79 
0-6-17-903000;40 
0-6-17-905000;28 
0-6-17-907000;6 
0-6-17-909000;22 
0-6-17-912000;13 
0-6-17-914000;42 
0-6-17-916000;54 
0-6-17-917000;59 
0-6-17-919000;68 
0-6-17-921000;85 
0-6-17-923000;49 
0-6-17-925000;42 
0-6-17-927000;33 
0-6-17-929000;29 
0-6-17-931000;18 
0-6-17-933000;38 
0-6-17-935000;55 
0-6-17-937000;83 
0-6-17-939000;61 
0-6-17-941000;63 
0-6-17-943000;56 
0-6-17-946000;34 
0-6-17-948000;23 
0-6-17-950000;-15 
0-6-17-952000;-43 
0-6-17-954000;-56 
0-6-17-956000;-65 
0-6-17-958000;-99 
0-6-17-959000;-120 
0-6-17-961000;-123 
0-6-17-963000;-159 
0-6-17-965000;-147 
0-6-17-967000;-149 
0-6-17-969000;-159 
0-6-17-971000;-119 
0-6-17-973000;-77 
0-6-17-975000;-34 
0-6-17-977000;-16 
0-6-17-980000;23 
0-6-17-982000;57 
0-6-17-984000;76 
0-6-17-986000;104 
0-6-17-988000;85 
0-6-17-990000;83 
0-6-17-992000;93 
0-6-17-994000;113 
0-6-17-996000;92 
0-6-17-998000;91 
0-6-17-999000;78 
0-6-18-001000;95 
0-6-18-003000;42 
0-6-18-005000;1 
0-6-18-007000;6 
0-6-18-009000;20 
0-6-18-011000;40 
0-6-18-014000;63 
0-6-18-016000;74 
0-6-18-018000;92 
0-6-18-020000;97 
0-6-18-022000;93 
0-6-18-024000;60 
0-6-18-026000;60 
0-6-18-028000;43 
0-6-18-030000;49 
0-6-18-032000;57 
0-6-18-034000;54 
0-6-18-036000;87 
0-6-18-038000;104 
0-6-18-040000;115 
0-6-18-041000;73 
0-6-18-043000;65 
0-6-18-045000;46 
0-6-18-048000;32 
0-6-18-050000;22 
0-6-18-052000;44 
0-6-18-054000;15 
0-6-18-056000;49 
0-6-18-058000;50 
0-6-18-060000;87 
0-6-18-062000;61 
0-6-18-064000;45 
0-6-18-066000;27 
0-6-18-068000;14 
0-6-18-070000;21 
0-6-18-072000;28 
0-6-18-074000;65 
0-6-18-076000;92 
0-6-18-078000;99 
0-6-18-080000;82 
0-6-18-092000;28 
0-6-18-094000;52 
0-6-18-096000;75 
0-6-18-098000;107 
0-6-18-100000;69 
0-6-18-102000;73 
0-6-18-104000;51 
0-6-18-106000;37 
0-6-18-108000;-5 
0-6-18-110000;14 
0-6-18-112000;14 
0-6-18-114000;25 
0-6-18-116000;34 
0-6-18-119000;30 
0-6-18-121000;25 
0-6-18-123000;14 
0-6-18-124000;17 
0-6-18-126000;-12 
0-6-18-128000;3 
0-6-18-130000;15 
0-6-18-132000;31 
0-6-18-134000;18 
0-6-18-136000;27 
0-6-18-138000;-3 
0-6-18-140000;2 
0-6-18-142000;-18 
0-6-18-144000;-30 
0-6-18-146000;-45 
0-6-18-148000;-25 
0-6-18-150000;-4 
0-6-18-153000;26 
0-6-18-155000;12 
0-6-18-157000;41 
0-6-18-159000;42 
0-6-18-161000;48 
0-6-18-163000;42 
0-6-18-165000;11 
0-6-18-166000;-8 
0-6-18-168000;-7 
0-6-18-170000;3 
0-6-18-172000;-1 
0-6-18-174000;19 
0-6-18-176000;30 
0-6-18-178000;45 
0-6-18-180000;49 
0-6-18-182000;60 
0-6-18-184000;13 
0-6-18-187000;5 
0-6-18-189000;4 
0-6-18-191000;-16 
0-6-18-193000;4 
0-6-18-195000;19 
0-6-18-197000;25 
0-6-18-199000;57 
0-6-18-201000;32 
0-6-18-203000;33 
0-6-18-205000;19 
0-6-18-207000;22 
0-6-18-208000;14 
0-6-18-210000;-6 
0-6-18-214000;60 
0-6-18-216000;73 
0-6-18-218000;86 
0-6-18-221000;64 
0-6-18-223000;64 
0-6-18-225000;29 
0-6-18-227000;28 
0-6-18-229000;42 
0-6-18-231000;18 
0-6-18-233000;46 
0-6-18-235000;68 
0-6-18-237000;81 
0-6-18-239000;42 
0-6-18-241000;53 
0-6-18-243000;40 
0-6-18-245000;23 
0-6-18-247000;16 
0-6-18-249000;5 
0-6-18-250000;-2 
0-6-18-252000;32 
0-6-18-254000;60 
0-6-18-257000;60 
0-6-18-259000;79 
0-6-18-261000;56 
0-6-18-263000;53 
0-6-18-265000;29 
0-6-18-267000;-6 
0-6-18-269000;-24 
0-6-18-271000;-9 
0-6-18-273000;42 
0-6-18-275000;83 
0-6-18-277000;53 
0-6-18-279000;69 
0-6-18-281000;48 
0-6-18-283000;27 
0-6-18-285000;20 
0-6-18-287000;33 
0-6-18-289000;19 
0-6-18-291000;26 
0-6-18-293000;61 
0-6-18-305000;16 
0-6-18-307000;26 
0-6-18-309000;27 
0-6-18-311000;13 
0-6-18-313000;60 
0-6-18-315000;61 
0-6-18-317000;54 
0-6-18-319000;42 
0-6-18-321000;37 
0-6-18-323000;17 
0-6-18-326000;15 
0-6-18-328000;-2 
0-6-18-330000;30 
0-6-18-332000;60 
0-6-18-333000;61 
0-6-18-335000;46 
0-6-18-337000;67 
0-6-18-339000;68 
0-6-18-341000;24 
0-6-18-343000;27 
0-6-18-345000;20 
0-6-18-347000;21 
0-6-18-349000;-18 
0-6-18-351000;4 
0-6-18-353000;14 
0-6-18-355000;29 
0-6-18-357000;49 
0-6-18-360000;73 
0-6-18-362000;39 
0-6-18-364000;38 
0-6-18-366000;7 
0-6-18-368000;11 
0-6-18-370000;-22 
0-6-18-372000;1 
0-6-18-374000;20 
0-6-18-375000;40 
0-6-18-377000;31 
0-6-18-379000;45 
0-6-18-381000;32 
0-6-18-383000;11 
0-6-18-385000;20 
0-6-18-387000;10 
0-6-18-389000;21 
0-6-18-391000;44 
0-6-18-394000;67 
0-6-18-396000;69 
0-6-18-398000;84 
0-6-18-400000;98 
0-6-18-402000;83 
0-6-18-404000;56 
0-6-18-406000;41 
0-6-18-408000;-11 
0-6-18-410000;8 
0-6-18-412000;11 
0-6-18-414000;36 
0-6-18-416000;52 
0-6-18-417000;59 
0-6-18-419000;58 
0-6-18-421000;47 
0-6-18-423000;54 
0-6-18-425000;18 
0-6-18-428000;13 
0-6-18-430000;0 
0-6-18-432000;26 
0-6-18-434000;10 
0-6-18-436000;31 
0-6-18-438000;52 
0-6-18-440000;64 
0-6-18-442000;58 
0-6-18-444000;45 
0-6-18-446000;6 
0-6-18-448000;17 
0-6-18-450000;17 
0-6-18-452000;13 
0-6-18-454000;30 
0-6-18-456000;65 
0-6-18-458000;69 
0-6-18-459000;67 
0-6-18-461000;48 
0-6-18-464000;-7 
0-6-18-466000;-49 
0-6-18-468000;-87 
0-6-18-470000;-100 
0-6-18-472000;-124 
0-6-18-474000;-127 
0-6-18-476000;-140 
0-6-18-478000;-112 
0-6-18-480000;-122 
0-6-18-482000;-126 
0-6-18-484000;-105 
0-6-18-486000;-114 
0-6-18-488000;-94 
0-6-18-490000;-53 
0-6-18-492000;-39 
0-6-18-494000;21 
0-6-18-496000;81 
0-6-18-499000;103 
0-6-18-500000;113 
0-6-18-502000;123 
0-6-18-504000;119 
0-6-18-516000;116 
0-6-18-518000;107 
0-6-18-520000;108 
0-6-18-522000;87 
0-6-18-524000;85 
0-6-18-526000;61 
0-6-18-528000;31 
0-6-18-530000;51 
0-6-18-533000;53 
0-6-18-535000;66 
0-6-18-537000;90 
0-6-18-539000;78 
0-6-18-541000;97 
0-6-18-542000;82 
0-6-18-544000;57 
0-6-18-546000;23 
0-6-18-548000;18 
0-6-18-550000;24 
0-6-18-552000;54 
0-6-18-554000;82 
0-6-18-556000;72 
0-6-18-558000;90 
0-6-18-560000;83 
0-6-18-562000;73 
0-6-18-564000;20 
0-6-18-567000;22 
0-6-18-569000;8 
0-6-18-571000;27 
0-6-18-573000;40 
0-6-18-575000;66 
0-6-18-577000;59 
0-6-18-579000;76 
0-6-18-581000;59 
0-6-18-583000;31 
0-6-18-584000;30 
0-6-18-586000;4 
0-6-18-588000;1 
0-6-18-590000;37 
0-6-18-592000;23 
0-6-18-594000;43 
0-6-18-596000;46 
0-6-18-598000;70 
0-6-18-601000;63 
0-6-18-603000;23 
0-6-18-605000;20 
0-6-18-607000;16 
0-6-18-609000;26 
0-6-18-611000;10 
0-6-18-613000;35 
0-6-18-615000;53 
0-6-18-617000;66 
0-6-18-619000;74 
0-6-18-621000;93 
0-6-18-623000;38 
0-6-18-624000;27 
0-6-18-626000;6 
0-6-18-628000;-4 
0-6-18-630000;-31 
0-6-18-632000;-13 
0-6-18-635000;18 
0-6-18-637000;35 
0-6-18-641000;27 
0-6-18-643000;29 
0-6-18-645000;-1 
0-6-18-647000;-5 
0-6-18-649000;-27 
0-6-18-651000;-2 
0-6-18-653000;8 
0-6-18-655000;34 
0-6-18-657000;26 
0-6-18-659000;41 
0-6-18-661000;27 
0-6-18-663000;23 
0-6-18-665000;18 
0-6-18-666000;-6 
0-6-18-668000;-37 
0-6-18-671000;-26 
0-6-18-673000;9 
0-6-18-675000;42 
0-6-18-677000;26 
0-6-18-679000;42 
0-6-18-681000;40 
0-6-18-683000;26 
0-6-18-685000;-12 
0-6-18-687000;-11 
0-6-18-689000;-19 
0-6-18-691000;-4 
0-6-18-693000;16 
0-6-18-695000;39 
0-6-18-697000;53 
0-6-18-699000;47 
0-6-18-701000;53 
0-6-18-703000;14 
0-6-18-706000;6 
0-6-18-708000;-17 
0-6-18-709000;3 
0-6-18-711000;16 
0-6-18-713000;51 
0-6-18-715000;34 
0-6-18-717000;53 
0-6-18-729000;19 
0-6-18-731000;54 
0-6-18-733000;49 
0-6-18-735000;72 
0-6-18-737000;70 
0-6-18-740000;98 
0-6-18-742000;67 
0-6-18-744000;61 
0-6-18-746000;41 
0-6-18-748000;24 
0-6-18-749000;28 
0-6-18-751000;39 
0-6-18-753000;39 
0-6-18-755000;73 
0-6-18-757000;72 
0-6-18-759000;70 
0-6-18-761000;36 
0-6-18-763000;29 
0-6-18-765000;11 
0-6-18-767000;17 
0-6-18-769000;5 
0-6-18-771000;35 
0-6-18-774000;54 
0-6-18-776000;74 
0-6-18-778000;88 
0-6-18-780000;61 
0-6-18-782000;42 
0-6-18-784000;28 
0-6-18-786000;-2 
0-6-18-788000;-5 
0-6-18-790000;8 
0-6-18-791000;26 
0-6-18-793000;44 
0-6-18-795000;77 
0-6-18-797000;98 
0-6-18-799000;69 
0-6-18-801000;68 
0-6-18-803000;52 
0-6-18-805000;45 
0-6-18-808000;-14 
0-6-18-810000;-22 
0-6-18-812000;-5 
0-6-18-814000;29 
0-6-18-816000;81 
0-6-18-818000;66 
0-6-18-820000;75 
0-6-18-822000;59 
0-6-18-824000;55 
0-6-18-826000;1 
0-6-18-828000;3 
0-6-18-830000;-2 
0-6-18-832000;48 
0-6-18-833000;69 
0-6-18-835000;85 
0-6-18-837000;84 
0-6-18-839000;78 
0-6-18-842000;74 
0-6-18-844000;71 
0-6-18-846000;35 
0-6-18-848000;23 
0-6-18-850000;23 
0-6-18-852000;34 
0-6-18-854000;42 
0-6-18-856000;74 
0-6-18-858000;69 
0-6-18-860000;55 
0-6-18-862000;47 
0-6-18-864000;15 
0-6-18-866000;7 
0-6-18-868000;-7 
0-6-18-870000;4 
0-6-18-872000;-14 
0-6-18-874000;18 
0-6-18-875000;47 
0-6-18-878000;58 
0-6-18-880000;52 
0-6-18-882000;69 
0-6-18-884000;45 
0-6-18-886000;18 
0-6-18-888000;7 
0-6-18-890000;1 
0-6-18-892000;-18 
0-6-18-894000;25 
0-6-18-896000;61 
0-6-18-898000;91 
0-6-18-900000;102 
0-6-18-902000;88 
0-6-18-904000;46 
0-6-18-906000;6 
0-6-18-908000;9 
0-6-18-910000;-10 
0-6-18-913000;20 
0-6-18-915000;56 
0-6-18-916000;97 
0-6-18-918000;76 
0-6-18-920000;88 
0-6-18-922000;90 
0-6-18-924000;54 
0-6-18-926000;36 
0-6-18-928000;45 
0-6-18-940000;76 
0-6-18-942000;53 
0-6-18-944000;18 
0-6-18-947000;-8 
0-6-18-949000;-22 
0-6-18-951000;-13 
0-6-18-953000;14 
0-6-18-955000;47 
0-6-18-957000;30 
0-6-18-958000;40 
0-6-18-960000;62 
0-6-18-962000;87 
0-6-18-964000;71 
0-6-18-966000;67 
0-6-18-968000;56 
0-6-18-970000;36 
0-6-18-972000;26 
0-6-18-974000;63 
0-6-18-976000;19 
0-6-18-978000;10 
0-6-18-981000;-18 
0-6-18-983000;-42 
0-6-18-985000;-122 
0-6-18-987000;-139 
0-6-18-989000;-170 
0-6-18-991000;-181 
0-6-18-993000;-153 
0-6-18-995000;-130 
0-6-18-997000;-134 
0-6-18-999000;-103 
0-6-19-000000;-57 
0-6-19-002000;-62 
0-6-19-004000;-38 
0-6-19-006000;-10 
0-6-19-008000;14 
0-6-19-010000;46 
0-6-19-012000;86 
0-6-19-015000;113 
0-6-19-017000;141 
0-6-19-019000;146 
0-6-19-021000;124 
0-6-19-023000;95 
0-6-19-025000;84 
0-6-19-027000;60 
0-6-19-029000;52 
0-6-19-031000;53 
0-6-19-033000;49 
0-6-19-035000;84 
0-6-19-037000;103 
0-6-19-039000;110 
0-6-19-041000;90 
0-6-19-042000;82 
0-6-19-044000;61 
0-6-19-046000;62 
0-6-19-048000;45 
0-6-19-051000;39 
0-6-19-053000;68 
0-6-19-055000;86 
0-6-19-057000;87 
0-6-19-059000;109 
0-6-19-061000;66 
0-6-19-063000;86 
0-6-19-067000;43 
0-6-19-069000;19 
0-6-19-071000;45 
0-6-19-073000;58 
0-6-19-075000;84 
0-6-19-077000;78 
0-6-19-079000;78 
0-6-19-081000;81 
0-6-19-083000;61 
0-6-19-085000;55 
0-6-19-087000;20 
0-6-19-089000;32 
0-6-19-091000;36 
0-6-19-093000;52 
0-6-19-095000;79 
0-6-19-097000;68 
0-6-19-099000;102 
0-6-19-101000;71 
0-6-19-103000;68 
0-6-19-105000;45 
0-6-19-107000;24 
0-6-19-109000;41 
0-6-19-111000;64 
0-6-19-113000;80 
0-6-19-115000;68 
0-6-19-117000;75 
0-6-19-120000;69 
0-6-19-122000;53 
0-6-19-124000;41 
0-6-19-125000;-7 
0-6-19-127000;-9 
0-6-19-129000;3 
0-6-19-131000;19 
0-6-19-133000;33 
0-6-19-135000;62 
0-6-19-137000;52 
0-6-19-139000;44 
0-6-19-141000;23 
0-6-19-154000;-15 
0-6-19-156000;0 
0-6-19-158000;34 
0-6-19-160000;55 
0-6-19-162000;43 
0-6-19-164000;34 
0-6-19-166000;15 
0-6-19-167000;4 
0-6-19-169000;5 
0-6-19-171000;-27 
0-6-19-173000;10 
0-6-19-175000;36 
0-6-19-177000;72 
0-6-19-179000;55 
0-6-19-181000;42 
0-6-19-183000;16 
0-6-19-185000;-6 
0-6-19-188000;-27 
0-6-19-190000;-3 
0-6-19-192000;12 
0-6-19-194000;64 
0-6-19-196000;68 
0-6-19-198000;90 
0-6-19-200000;53 
0-6-19-202000;52 
0-6-19-204000;18 
0-6-19-206000;3 
0-6-19-208000;6 
0-6-19-209000;-17 
0-6-19-211000;-3 
0-6-19-213000;7 
0-6-19-215000;48 
0-6-19-217000;30 
0-6-19-219000;42 
0-6-19-222000;40 
0-6-19-224000;38 
0-6-19-226000;-26 
0-6-19-228000;-41 
0-6-19-230000;-40 
0-6-19-232000;-20 
0-6-19-234000;18 
0-6-19-236000;61 
0-6-19-238000;31 
0-6-19-240000;52 
0-6-19-242000;45 
0-6-19-244000;39 
0-6-19-246000;-9 
0-6-19-248000;12 
0-6-19-249000;16 
0-6-19-251000;28 
0-6-19-253000;47 
0-6-19-255000;52 
0-6-19-258000;49 
0-6-19-260000;54 
0-6-19-262000;59 
0-6-19-264000;43 
0-6-19-266000;40 
0-6-19-268000;15 
0-6-19-270000;35 
0-6-19-272000;42 
0-6-19-274000;47 
0-6-19-276000;42 
0-6-19-278000;58 
0-6-19-280000;62 
0-6-19-282000;64 
0-6-19-284000;33 
0-6-19-286000;34 
0-6-19-288000;29 
0-6-19-290000;46 
0-6-19-292000;30 
0-6-19-294000;60 
0-6-19-296000;62 
0-6-19-298000;75 
0-6-19-300000;40 
0-6-19-302000;19 
0-6-19-304000;-10 
0-6-19-306000;-16 
0-6-19-308000;-15 
0-6-19-310000;-19 
0-6-19-312000;19 
0-6-19-314000;51 
0-6-19-316000;72 
0-6-19-318000;95 
0-6-19-320000;86 
0-6-19-322000;43 
0-6-19-324000;3 
0-6-19-327000;-65 
0-6-19-329000;-60 
0-6-19-331000;-94 
0-6-19-333000;-34 
0-6-19-334000;22 
0-6-19-336000;85 
0-6-19-338000;71 
0-6-19-340000;40 
0-6-19-342000;-11 
0-6-19-344000;-72 
0-6-19-346000;-97 
0-6-19-348000;-120 
0-6-19-350000;-67 
0-6-19-352000;-20 
0-6-19-365000;55 
0-6-19-367000;16 
0-6-19-369000;-8 
0-6-19-371000;30 
0-6-19-373000;82 
0-6-19-374000;108 
0-6-19-376000;53 
0-6-19-378000;-5 
0-6-19-380000;-92 
0-6-19-382000;-110 
0-6-19-384000;-68 
0-6-19-386000;-28 
0-6-19-388000;28 
0-6-19-390000;81 
0-6-19-392000;113 
0-6-19-395000;136 
0-6-19-397000;145 
0-6-19-399000;131 
0-6-19-401000;81 
0-6-19-403000;-26 
0-6-19-405000;-104 
0-6-19-407000;-170 
0-6-19-409000;-209 
0-6-19-411000;-228 
0-6-19-413000;-162 
0-6-19-415000;-63 
0-6-19-416000;55 
0-6-19-418000;141 
0-6-19-420000;197 
0-6-19-422000;192 
0-6-19-424000;161 
0-6-19-426000;23 
0-6-19-429000;-72 
0-6-19-431000;-45 
0-6-19-433000;-29 
0-6-19-435000;83 
0-6-19-437000;151 
0-6-19-439000;198 
0-6-19-441000;150 
0-6-19-443000;109 
0-6-19-445000;52 
0-6-19-447000;16 
0-6-19-449000;-2 
0-6-19-451000;2 
0-6-19-453000;14 
0-6-19-455000;50 
0-6-19-457000;85 
0-6-19-458000;41 
0-6-19-460000;-52 
0-6-19-462000;-68 
0-6-19-465000;-50 
0-6-19-467000;20 
0-6-19-469000;-2 
0-6-19-471000;3 
0-6-19-473000;5 
0-6-19-475000;19 
0-6-19-477000;88 
0-6-19-479000;155 
0-6-19-481000;211 
0-6-19-483000;147 
0-6-19-485000;93 
0-6-19-487000;55 
0-6-19-489000;49 
0-6-19-493000;42 
0-6-19-495000;44 
0-6-19-497000;77 
0-6-19-499000;36 
0-6-19-501000;23 
0-6-19-503000;-54 
0-6-19-505000;-117 
0-6-19-507000;-216 
0-6-19-509000;-267 
0-6-19-511000;-278 
0-6-19-513000;-266 
0-6-19-515000;-249 
0-6-19-517000;-240 
0-6-19-519000;-183 
0-6-19-521000;-140 
0-6-19-523000;-158 
0-6-19-525000;-168 
0-6-19-527000;-81 
0-6-19-529000;41 
0-6-19-531000;144 
0-6-19-534000;201 
0-6-19-536000;249 
0-6-19-538000;251 
0-6-19-540000;177 
0-6-19-541000;79 
0-6-19-543000;13 
0-6-19-545000;2 
0-6-19-547000;41 
0-6-19-549000;92 
0-6-19-551000;132 
0-6-19-553000;151 
0-6-19-555000;160 
0-6-19-557000;120 
0-6-19-559000;98 
0-6-19-561000;121 
0-6-19-563000;140 
0-6-19-565000;104 
0-6-19-578000;49 
0-6-19-580000;42 
0-6-19-582000;66 
0-6-19-583000;59 
0-6-19-585000;122 
0-6-19-587000;162 
0-6-19-589000;187 
0-6-19-591000;152 
0-6-19-593000;122 
0-6-19-595000;81 
0-6-19-597000;26 
0-6-19-599000;-3 
0-6-19-602000;-29 
0-6-19-604000;-7 
0-6-19-606000;29 
0-6-19-608000;58 
0-6-19-610000;74 
0-6-19-612000;73 
0-6-19-614000;125 
0-6-19-616000;181 
0-6-19-618000;227 
0-6-19-620000;237 
0-6-19-622000;227 
0-6-19-624000;157 
0-6-19-625000;72 
0-6-19-627000;-2 
0-6-19-629000;-54 
0-6-19-631000;-31 
0-6-19-633000;19 
0-6-19-635000;64 
0-6-19-638000;40 
0-6-19-640000;-50 
0-6-19-642000;-99 
0-6-19-644000;-107 
0-6-19-646000;-82 
0-6-19-648000;-2 
0-6-19-650000;51 
0-6-19-652000;94 
0-6-19-654000;148 
0-6-19-656000;135 
0-6-19-658000;181 
0-6-19-660000;216 
0-6-19-662000;181 
0-6-19-664000;124 
0-6-19-666000;92 
0-6-19-667000;40 
0-6-19-669000;-99 
0-6-19-672000;-265 
0-6-19-674000;-322 
0-6-19-676000;-262 
0-6-19-678000;-90 
0-6-19-680000;94 
0-6-19-682000;259 
0-6-19-684000;312 
0-6-19-686000;285 
0-6-19-688000;159 
0-6-19-690000;61 
0-6-19-692000;13 
0-6-19-694000;-66 
0-6-19-696000;-91 
0-6-19-698000;-122 
0-6-19-700000;-84 
0-6-19-702000;-16 
0-6-19-704000;115 
0-6-19-707000;213 
0-6-19-708000;259 
0-6-19-710000;248 
0-6-19-712000;180 
0-6-19-714000;92 
0-6-19-716000;45 
0-6-19-718000;-60 
0-6-19-720000;-93 
0-6-19-722000;-74 
0-6-19-724000;-24 
0-6-19-726000;31 
0-6-19-728000;96 
0-6-19-730000;123 
0-6-19-732000;67 
0-6-19-734000;-134 
0-6-19-736000;-151 
0-6-19-738000;-133 
0-6-19-741000;-54 
0-6-19-743000;95 
0-6-19-745000;179 
0-6-19-747000;230 
0-6-19-749000;150 
0-6-19-750000;66 
0-6-19-752000;24 
0-6-19-754000;24 
0-6-19-756000;84 
0-6-19-758000;95 
0-6-19-760000;52 
0-6-19-762000;33 
0-6-19-764000;19 
0-6-19-766000;53 
0-6-19-768000;86 
0-6-19-770000;138 
0-6-19-772000;151 
0-6-19-775000;153 
0-6-19-777000;114 
0-6-19-791000;-8 
0-6-19-792000;-81 
0-6-19-794000;-127 
0-6-19-796000;-95 
0-6-19-798000;-49 
0-6-19-800000;29 
0-6-19-802000;75 
0-6-19-804000;102 
0-6-19-806000;93 
0-6-19-809000;103 
0-6-19-811000;104 
0-6-19-813000;144 
0-6-19-815000;130 
0-6-19-817000;146 
0-6-19-819000;131 
0-6-19-821000;117 
0-6-19-823000;117 
0-6-19-825000;114 
0-6-19-827000;139 
0-6-19-829000;136 
0-6-19-831000;120 
0-6-19-833000;-47 
0-6-19-834000;-132 
0-6-19-836000;-152 
0-6-19-838000;-120 
0-6-19-840000;-44 
0-6-19-842000;3 
0-6-19-845000;58 
0-6-19-847000;109 
0-6-19-849000;83 
0-6-19-851000;90 
0-6-19-853000;-10 
0-6-19-855000;-41 
0-6-19-857000;-13 
0-6-19-859000;7 
0-6-19-861000;33 
0-6-19-863000;91 
0-6-19-865000;127 
0-6-19-867000;153 
0-6-19-869000;65 
0-6-19-871000;12 
0-6-19-873000;11 
0-6-19-874000;-12 
0-6-19-876000;8 
0-6-19-879000;11 
0-6-19-881000;85 
0-6-19-883000;113 
0-6-19-885000;78 
0-6-19-887000;35 
0-6-19-889000;41 
0-6-19-891000;-8 
0-6-19-893000;5 
0-6-19-895000;28 
0-6-19-897000;55 
0-6-19-899000;38 
0-6-19-901000;50 
0-6-19-903000;66 
0-6-19-905000;92 
0-6-19-907000;89 
0-6-19-909000;123 
0-6-19-911000;108 
0-6-19-914000;69 
0-6-19-916000;21 
0-6-19-917000;-51 
0-6-19-921000;-10 
0-6-19-923000;-5 
0-6-19-925000;30 
0-6-19-927000;67 
0-6-19-929000;37 
0-6-19-931000;-61 
0-6-19-933000;-98 
0-6-19-935000;-107 
0-6-19-937000;-87 
0-6-19-939000;-12 
0-6-19-941000;35 
0-6-19-943000;57 
0-6-19-945000;76 
0-6-19-948000;95 
0-6-19-950000;93 
0-6-19-952000;93 
0-6-19-954000;110 
0-6-19-956000;81 
0-6-19-958000;40 
0-6-19-959000;28 
0-6-19-961000;59 
0-6-19-963000;88 
0-6-19-965000;161 
0-6-19-967000;191 
0-6-19-969000;223 
0-6-19-971000;209 
0-6-19-973000;160 
0-6-19-975000;79 
0-6-19-977000;62 
0-6-19-979000;39 
0-6-19-982000;57 
0-6-19-984000;48 
0-6-19-986000;81 
0-6-19-988000;106 
0-6-19-990000;106 
0-6-19-992000;50 
0-6-20-003000;-23 
0-6-20-005000;28 
0-6-20-007000;81 
0-6-20-009000;86 
0-6-20-011000;99 
0-6-20-013000;95 
0-6-20-016000;80 
0-6-20-018000;53 
0-6-20-020000;59 
0-6-20-022000;22 
0-6-20-024000;22 
0-6-20-026000;27 
0-6-20-028000;-40 
0-6-20-030000;-91 
0-6-20-032000;-111 
0-6-20-034000;-142 
0-6-20-036000;-253 
0-6-20-038000;-329 
0-6-20-040000;-324 
0-6-20-041000;-277 
0-6-20-043000;-210 
0-6-20-045000;-143 
0-6-20-047000;-156 
0-6-20-049000;-130 
0-6-20-052000;-116 
0-6-20-054000;-47 
0-6-20-056000;8 
0-6-20-058000;81 
0-6-20-060000;157 
0-6-20-062000;226 
0-6-20-064000;255 
0-6-20-066000;238 
0-6-20-068000;211 
0-6-20-070000;190 
0-6-20-072000;159 
0-6-20-074000;122 
0-6-20-076000;62 
0-6-20-078000;53 
0-6-20-080000;66 
0-6-20-082000;83 
0-6-20-083000;80 
0-6-20-086000;112 
0-6-20-088000;131 
0-6-20-090000;147 
0-6-20-092000;138 
0-6-20-094000;103 
0-6-20-096000;92 
0-6-20-098000;70 
0-6-20-100000;65 
0-6-20-102000;64 
0-6-20-104000;83 
0-6-20-106000;102 
0-6-20-108000;99 
0-6-20-110000;100 
0-6-20-112000;99 
0-6-20-114000;31 
0-6-20-116000;1 
0-6-20-118000;-17 
0-6-20-121000;-11 
0-6-20-123000;4 
0-6-20-124000;57 
0-6-20-126000;104 
0-6-20-128000;140 
0-6-20-130000;120 
0-6-20-132000;71 
0-6-20-134000;25 
0-6-20-136000;-7 
0-6-20-138000;-5 
0-6-20-140000;-11 
0-6-20-142000;7 
0-6-20-144000;-56 
0-6-20-146000;-84 
0-6-20-148000;-71 
0-6-20-150000;-47 
0-6-20-152000;-2 
0-6-20-155000;56 
0-6-20-157000;82 
0-6-20-159000;125 
0-6-20-161000;122 
0-6-20-163000;132 
0-6-20-165000;139 
0-6-20-166000;150 
0-6-20-168000;154 
0-6-20-170000;152 
0-6-20-172000;144 
0-6-20-174000;113 
0-6-20-176000;106 
0-6-20-178000;85 
0-6-20-180000;78 
0-6-20-182000;70 
0-6-20-184000;73 
0-6-20-186000;77 
0-6-20-189000;72 
0-6-20-191000;59 
0-6-20-193000;26 
0-6-20-195000;22 
0-6-20-197000;15 
0-6-20-199000;-14 
0-6-20-201000;16 
0-6-20-203000;30 
0-6-20-214000;11 
0-6-20-216000;-2 
0-6-20-218000;17 
0-6-20-220000;21 
0-6-20-222000;-25 
0-6-20-225000;-45 
0-6-20-227000;-25 
0-6-20-229000;11 
0-6-20-231000;41 
0-6-20-233000;36 
0-6-20-235000;24 
0-6-20-237000;56 
0-6-20-239000;30 
0-6-20-241000;39 
0-6-20-243000;71 
0-6-20-245000;64 
0-6-20-247000;49 
0-6-20-249000;-16 
0-6-20-250000;-65 
0-6-20-252000;-121 
0-6-20-254000;-128 
0-6-20-256000;-94 
0-6-20-259000;-75 
0-6-20-261000;-5 
0-6-20-263000;11 
0-6-20-265000;73 
0-6-20-267000;83 
0-6-20-269000;61 
0-6-20-271000;9 
0-6-20-273000;23 
0-6-20-275000;34 
0-6-20-277000;75 
0-6-20-279000;68 
0-6-20-281000;69 
0-6-20-283000;66 
0-6-20-285000;58 
